Con,Contp,Reg,Dat,Agtp,Stage,Loc1ISO,StDef,StGen,StCon,Dev,NatRes,Bus,LaRef,SsrPol,GCh,GRa,GeWom,GeMe,HrGen,EqGen,HrDem,HrFra,HrCp,HrSec,HrNi,Med,HrCit,Prot,Pol,Cons,Ele,Pubad,Polps,Terps,Eps,JusCr,JusJu,TjNR,Religion
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1995-08-06,Intra,SubPar,HRV,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-12-02,Intra,SubPar,HRV,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-03-29,Intra,Cea,HRV,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-01-19,Intra,Pre,HRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-09-15,InterIntra,Cea,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-07-23,InterIntra,Cea,HRV,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-07-15,Intra,Cea,HRV,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-06-16,Intra,Cea,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-04-06,Intra,Cea,HRV,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-03-18,Intra,Imp,HRV,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-20,InterIntra,Imp,BIH,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-09-30,InterIntra,Pre,HRV,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-09-11,InterIntra,Pre,BIH,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-07-29,Intra,Pre,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-05-23,Intra,Pre,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-01-02,Intra,Cea,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-12-27,Intra,Pre,HRV,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-12-16,Intra,Pre,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-12-11,InterIntra,Pre,HRV,0,0,0,0,0,0,0,3,0,3,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-12-08,Intra,Cea,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-12-07,Intra,Cea,HRV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-12-01,Intra,Pre,HRV,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-11-27,Intra,Pre,HRV,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-11-23,Intra,Cea,HRV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-11-22,Intra,Cea,HRV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-11-19,Intra,Pre,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-11-18,Intra,Pre,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-11-06,Intra,Pre,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-11-05,Intra,Pre,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-10-18,Intra,Cea,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-10-14,Intra,Cea,HRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-10-08,Intra,Cea,HRV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-09-22,Intra,Cea,HRV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-09-17,Intra,Cea,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-09-01,InterIntra,Imp,HRV,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-09-01,Intra,Cea,HRV,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2016-12-31,Intra,SubComp,COD,1,1,0,1,1,0,0,2,2,0,1,0,1,2,2,0,0,0,0,3,1,0,3,0,3,1,0,0,0,0,1,1,1
Democratic Republic of Congo,Inter-group,Africa (excl MENA),2015-12-10,IntraLocal,SubPar,COD,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Democratic Republic of Congo,Government,Africa (excl MENA),2013-12-12,Intra,SubPar,COD,0,0,0,1,1,0,1,1,3,2,1,0,1,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1,3,0
Democratic Republic of Congo,Government,Africa (excl MENA),2013-01-16,Intra,Imp,COD,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2009-03-23,Intra,SubComp,COD,1,0,1,2,1,2,1,2,3,2,1,1,1,0,0,1,1,0,0,2,2,0,1,0,1,1,0,0,0,0,1,2,1
Democratic Republic of Congo,Government,Africa (excl MENA),2008-02-02,Intra,Imp,COD,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
Democratic Republic of Congo,Government,Africa (excl MENA),2008-01-23,Intra,SubPar,COD,0,0,0,2,0,0,1,1,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2008-01-23,Intra,SubPar,COD,0,0,0,2,0,0,1,1,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2006-11-29,Intra,SubComp,COD,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2006-11-18,Intra,Pre,COD,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2006-11-16,Intra,Imp,COD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2006-07-26,Intra,SubPar,COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo,Government,Africa (excl MENA),2003-04-02,Intra,SubComp,COD,1,1,1,3,1,2,1,1,3,3,1,1,1,2,3,3,1,1,3,2,2,3,1,3,1,1,1,0,0,0,1,3,1
Democratic Republic of Congo,Government,Africa (excl MENA),2003-04-01,Intra,SubComp,COD,1,1,1,1,1,0,1,3,3,3,1,0,1,1,3,1,1,1,1,3,2,3,3,3,1,1,3,0,0,1,1,2,1
Democratic Republic of Congo,Government,Africa (excl MENA),2003-03-06,Intra,SubPar,COD,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Democratic Republic of Congo,Government,Africa (excl MENA),2002-12-16,Intra,SubPar,COD,1,1,0,1,1,1,0,1,2,0,1,0,0,0,3,1,0,0,3,1,1,0,3,3,1,1,3,0,0,0,1,1,0
Democratic Republic of Congo,Government,Africa (excl MENA),2002-04-19,Intra,SubPar,COD,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,3,0,1,3,0,0,1,1,2,0
Democratic Republic of Congo,Government,Africa (excl MENA),2001-08-24,Intra,Pre,COD,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,1
Democratic Republic of Congo,Government,Africa (excl MENA),2001-05-04,Intra,Pre,COD,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Democratic Republic of Congo,Government,Africa (excl MENA),1999-07-10,Intra,Cea,COD,1,1,0,0,0,0,0,0,2,3,1,0,1,1,1,1,0,0,0,3,2,2,1,3,1,0,0,0,0,0,0,1,0
Democratic Republic of Congo,Government,Africa (excl MENA),1999-04-18,Intra,Pre,COD,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo/Rwanda,Government,Africa (excl MENA),2002-07-30,InterIntra,SubPar,COD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo/Rwanda,Government,Africa (excl MENA),2002-07-30,InterIntra,Imp,COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo/Rwanda/(African Great Lakes),Government,Africa (excl MENA),2007-11-09,InterIntra,SubComp,COD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo/Uganda,Government,Africa (excl MENA),2003-02-10,InterIntra,Imp,COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo/Uganda,Government,Africa (excl MENA),2003-02-10,InterIntra,Imp,COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Republic of Congo/Uganda,Government,Africa (excl MENA),2002-09-06,InterIntra,Imp,COD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Djibouti,Government/territory,Africa (excl MENA),2001-05-12,Intra,SubComp,DJI,0,0,0,3,0,0,0,1,2,0,0,0,1,2,3,3,1,0,0,2,3,1,1,0,0,1,0,3,0,0,1,1,0
Djibouti,Government/territory,Africa (excl MENA),2000-02-07,Intra,SubComp,DJI,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,3,0,0,1,0,0,1,0,1,0,1,1,0,1
Djibouti,Government/territory,Africa (excl MENA),1994-12-26,Intra,SubComp,DJI,1,1,0,2,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0
Djibouti/Eritrea,Territory,Africa (excl MENA),2010-06-06,Inter,Pre,DJI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(East Timor),Government/territory,Asia and Pacific,1999-06-11,InterIntra,Imp,IDN,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0
(East Timor),Government/territory,Asia and Pacific,1999-05-07,InterIntra,Imp,IDN,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Timor,Government/territory,Asia and Pacific,1999-05-05,Intra,SubPar,IDN,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
East Timor,Government/territory,Asia and Pacific,1999-05-05,Intra,Pre,IDN,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Timor,Inter-group,Asia and Pacific,1999-04-21,Intra,Cea,IDN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,Imp,ECU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,SubComp,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,SubPar,ECU,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,SubComp,ECU,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,SubPar,ECU,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,Imp,ECU,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,SubPar,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,SubPar,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-26,Inter,SubPar,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-10-23,Inter,SubPar,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-01-26,Inter,SubPar,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1998-01-23,Inter,SubPar,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1995-02-28,Inter,Cea,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador/Peru,Territory,Americas,1995-02-17,Inter,Cea,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Government,Americas,1994-10-04,Intra,Ren,SLV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Government,Americas,1994-05-19,Intra,Imp,SLV,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0
El Salvador,Government,Americas,1993-09-08,Intra,Imp,SLV,0,0,0,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0
El Salvador,Government,Americas,1993-02-05,Intra,Imp,SLV,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Government,Americas,1992-12-22,Intra,Imp,SLV,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Government,Americas,1992-01-16,Intra,SubComp,SLV,0,0,0,3,0,3,1,3,0,0,1,0,1,0,1,0,1,1,3,3,0,3,0,0,2,0,0,0,3,0,1,1,0
El Salvador,Government,Americas,1992-01-13,Intra,Imp,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Government,Americas,1991-12-31,Intra,SubPar,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Government,Americas,1991-09-25,Intra,SubPar,SLV,0,0,0,2,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
El Salvador,Government,Americas,1991-09-25,Intra,SubPar,SLV,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Government,Americas,1991-04-27,Intra,SubPar,SLV,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,3,0,0,1,0,3,2,0,0,0,0,1,1,2,0
El Salvador,Government,Americas,1990-07-26,Intra,SubPar,SLV,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,2,1,1,0,3,0,1,0,0,0,0,0,0,0,1,1,0,1
El Salvador,Government,Americas,1990-05-21,Intra,Pre,SLV,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0
El Salvador,Government,Americas,1990-04-04,Intra,Pre,SLV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eritrea/Ethiopia,Territory,Africa (excl MENA),2018-09-16,Inter,SubComp,ERI,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eritrea/Ethiopia,Territory,Africa (excl MENA),2018-07-09,Inter,SubComp,ERI,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eritrea/Ethiopia,Territory,Africa (excl MENA),2000-12-12,Inter,SubPar,ERI,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Eritrea/Ethiopia,Territory,Africa (excl MENA),2000-06-18,Inter,Cea,ERI,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Eritrea/Ethiopia,Territory,Africa (excl MENA),1999-08-31,Inter,SubPar,ERI,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Eritrea/Ethiopia,Territory,Africa (excl MENA),1999-07-12,Inter,Imp,ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eritrea/Ethiopia,Territory,Africa (excl MENA),1998-11-08,InterIntra,SubPar,ERI,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea/Ethiopia,Territory,Africa (excl MENA),1998-06-26,Inter,Pre,ERI,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea/Ethiopia/Somalia/Ogaden,Territory,Africa (excl MENA),2018-09-05,Inter,SubPar,SOM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eritrea/Somalia,Territory,Africa (excl MENA),2018-07-30,Inter,SubComp,ERI,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eritrea/Sudan,Territory,Africa (excl MENA),1999-05-01,InterIntra,Pre,ERI,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ethiopia,Government,Africa (excl MENA),1991-07-22,Intra,SubComp,ETH,1,0,0,2,0,0,0,0,0,1,0,0,1,1,3,3,1,1,0,2,2,0,2,3,1,0,3,0,0,0,1,1,1
Ethiopia/Kenya,Inter-group,Africa (excl MENA),2009-11-02,IntraLocal,SubPar,KEN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ethiopia/Ogaden,Government/territory,Africa (excl MENA),2018-10-21,Intra,Cea,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia/Ogaden,Government/territory,Africa (excl MENA),2012-09-07,Intra,Pre,ETH,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia/Ogaden,Government/territory,Africa (excl MENA),2010-10-12,Intra,SubPar,ETH,1,0,0,3,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Ethiopia/Ogaden,Government/territory,Africa (excl MENA),2010-07-29,Intra,SubPar,ETH,1,0,0,1,0,0,0,0,0,3,0,0,1,1,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
France/Germany/Russia/United Kingdom/United States of America,Territory,Cross-regional,1990-09-12,Inter,SubComp,"",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Government,Africa (excl MENA),1994-10-07,Intra,SubComp,GAB,0,0,0,3,1,3,0,1,3,0,0,0,1,1,1,0,1,0,0,3,3,0,3,3,2,1,0,0,0,0,0,0,0
Georgia/Abkhazia,Government/territory,Europe and Eurasia,2008-09-09,Intra,Ren,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia/Abkhazia,Government/territory,Europe and Eurasia,2005-05-12,Intra,Ren,GEO,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia/Abkhazia,Government/territory,Europe and Eurasia,2004-01-19,Intra,Imp,GEO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia/Abkhazia,Government/territory,Europe and Eurasia,2003-10-08,Intra,Cea,GEO,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia/Abkhazia,Government/territory,Europe and Eurasia,2001-03-16,Intra,Pre,GEO,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
